Unnamed: 0,Player,Nation,Position,Age,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Goals Made,Penalty Attempts,Yellow Cards,Red Cards,xG,npxG,xAG,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Receives,Goals Per 90,Assists Per 90,Goals + Assists Per 90,Non-Penalty Goals Per 90,Non-Penalty Goals + Assists Per 90,xG Per 90,xAG Per 90,xG + xAG Per 90,npxG Per 90,npxG + xAG Per 90,name_clean,position,foot,height_in_cm,current_club_domestic_competition_id,market_value_in_eur,highest_market_value_in_eur,image_url,url
1661,Bafodé Diakité,FRA,DF,23,31,31,"2,766",30.7,4,1,5,4,0,0,8,1,2.3,2.3,0.2,2.5,15,90,3,0.13,0.03,0.16,0.13,0.16,0.08,0.01,0.08,0.08,0.08,bafode diakite,Defender,right,184.0,FR1,25000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/463605-1666691072.jpg?lm=1,https://www.transfermarkt.co.uk/bafode-diakite/profil/spieler/463605
1663,Benjamin André,FRA,MT,33,30,30,"2,692",29.9,0,3,3,0,0,0,12,0,1.4,1.4,1.9,3.3,29,209,72,0.0,0.1,0.1,0.0,0.1,0.05,0.06,0.11,0.05,0.11,benjamin andre,Midfield,right,180.0,FR1,6000000.0,15000000.0,https://img.a.transfermarkt.technology/portrait/header/84301-1666690769.jpg?lm=1,https://www.transfermarkt.co.uk/benjamin-andre/profil/spieler/84301
1664,Jonathan David,CAN,AT,24,32,28,"2,554",28.4,16,5,21,10,6,7,4,0,16.2,10.7,4.4,15.1,40,65,184,0.56,0.18,0.74,0.35,0.53,0.57,0.16,0.73,0.38,0.53,jonathan david,Attack,both,178.0,FR1,45000000.0,60000000.0,https://img.a.transfermarkt.technology/portrait/header/533738-1666690584.jpg?lm=1,https://www.transfermarkt.co.uk/jonathan-david/profil/spieler/533738
1665,Thomas Meunier,BEL,DF,32,30,21,"1,928",21.4,2,0,2,2,0,0,5,0,1.9,1.9,0.7,2.5,64,136,148,0.09,0.0,0.09,0.09,0.09,0.09,0.03,0.12,0.09,0.12,thomas meunier,Defender,right,191.0,FR1,2000000.0,35000000.0,https://img.a.transfermarkt.technology/portrait/header/100986-1741073106.jpg?lm=1,https://www.transfermarkt.co.uk/thomas-meunier/profil/spieler/100986
1666,Hákon Arnar Haraldsson,ISL,"MT,AT",21,25,21,"1,755",19.5,5,3,8,5,0,0,3,0,3.8,3.8,2.8,6.6,52,102,143,0.26,0.15,0.41,0.26,0.41,0.19,0.14,0.34,0.19,0.34,hakon arnar haraldsson,Midfield,right,178.0,FR1,15000000.0,15000000.0,https://img.a.transfermarkt.technology/portrait/header/652275-1662491592.jpg?lm=1,https://www.transfermarkt.co.uk/hakon-arnar-haraldsson/profil/spieler/652275
1667,Gabriel Gudmundsson,SWE,DF,25,30,20,"1,785",19.8,2,0,2,2,0,0,3,0,0.7,0.7,1.4,2.1,71,91,115,0.1,0.0,0.1,0.1,0.1,0.04,0.07,0.11,0.04,0.11,gabriel gudmundsson,Defender,left,180.0,FR1,9000000.0,9000000.0,https://img.a.transfermarkt.technology/portrait/header/362108-1666691160.jpg?lm=1,https://www.transfermarkt.co.uk/gabriel-gudmundsson/profil/spieler/362108
1668,Aïssa Mandi,ALG,DF,32,24,20,"1,733",19.3,0,0,0,0,0,0,3,0,0.3,0.3,0.4,0.8,12,82,21,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,aïssa mandi,Defender,right,186.0,FR1,1500000.0,20000000.0,https://img.a.transfermarkt.technology/portrait/header/80293-1704566125.jpg?lm=1,https://www.transfermarkt.co.uk/aissa-mandi/profil/spieler/80293
1669,André Gomes,POR,MT,31,20,16,"1,276",14.2,0,0,0,0,0,0,3,0,0.5,0.5,0.7,1.3,18,101,28,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,andre gomes,Midfield,right,190.0,FR1,8000000.0,30000000.0,https://img.a.transfermarkt.technology/portrait/header/221025-1666691237.jpg?lm=1,https://www.transfermarkt.co.uk/andre-gomes/profil/spieler/221025
1669,André Gomes,POR,MT,31,20,16,"1,276",14.2,0,0,0,0,0,0,3,0,0.5,0.5,0.7,1.3,18,101,28,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,andre gomes,Goalkeeper,left,182.0,PO1,2000000.0,2000000.0,https://img.a.transfermarkt.technology/portrait/header/670710-1679905817.jpg?lm=1,https://www.transfermarkt.co.uk/andre-gomes/profil/spieler/670710
1670,Ngal'Ayel Mukau,COD,MT,19,22,14,"1,190",13.2,0,1,1,0,0,0,4,0,0.8,0.8,0.7,1.5,19,57,43,0.0,0.08,0.08,0.0,0.08,0.06,0.05,0.11,0.06,0.11,ngal'ayel mukau,Midfield,left,186.0,FR1,15000000.0,15000000.0,https://img.a.transfermarkt.technology/portrait/header/1016015-1741120243.jpg?lm=1,https://www.transfermarkt.co.uk/ngalayel-mukau/profil/spieler/1016015
1671,Ayyoub Bouaddi,FRA,MT,16,24,11,"1,151",12.8,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,11,37,26,0.0,0.08,0.08,0.0,0.08,0.01,0.08,0.08,0.01,0.08,ayyoub bouaddi,Midfield,right,186.0,FR1,30000000.0,30000000.0,https://img.a.transfermarkt.technology/portrait/header/1097139-1741119960.jpg?lm=1,https://www.transfermarkt.co.uk/ayyoub-bouaddi/profil/spieler/1097139
1672,Ismaily,BRA,DF,34,16,10,904,10.0,0,1,1,0,0,0,4,0,0.7,0.7,1.0,1.7,15,54,51,0.0,0.1,0.1,0.0,0.1,0.07,0.1,0.17,0.07,0.17,ismaily,Defender,left,177.0,FR1,1500000.0,19000000.0,https://img.a.transfermarkt.technology/portrait/header/124028-1666690981.jpg?lm=1,https://www.transfermarkt.co.uk/ismaily/profil/spieler/124028
1673,Angel Gomes,ENG,MT,23,14,10,736,8.2,1,1,2,1,0,1,1,0,1.7,0.9,2.1,3.0,15,49,47,0.12,0.12,0.24,0.12,0.24,0.21,0.26,0.47,0.11,0.37,angel gomes,Midfield,right,166.0,FR1,20000000.0,28000000.0,https://img.a.transfermarkt.technology/portrait/header/392770-1666690396.jpg?lm=1,https://www.transfermarkt.co.uk/angel-gomes/profil/spieler/392770
1674,Chuba Akpom,ENG,AT,28,14,6,639,7.1,3,1,4,2,1,2,0,0,5.0,3.4,0.5,3.9,6,7,38,0.42,0.14,0.56,0.28,0.42,0.7,0.08,0.78,0.48,0.56,chuba akpom,Attack,right,183.0,FR1,8000000.0,12000000.0,https://img.a.transfermarkt.technology/portrait/header/197642-1678463529.jpg?lm=1,https://www.transfermarkt.co.uk/chuba-akpom/profil/spieler/197642
1675,Tiago Santos,POR,DF,22,7,4,404,4.5,0,0,0,0,0,0,1,0,0.4,0.4,0.6,1.0,24,17,43,0.0,0.0,0.0,0.0,0.0,0.09,0.13,0.22,0.09,0.22,tiago santos,Defender,right,175.0,FR1,15000000.0,15000000.0,https://img.a.transfermarkt.technology/portrait/header/816580-1708342212.jpg?lm=1,https://www.transfermarkt.co.uk/tiago-santos/profil/spieler/816580
1677,Nabil Bentaleb,ALG,MT,29,10,3,329,3.7,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.8,2,23,5,0.27,0.0,0.27,0.27,0.27,0.2,0.01,0.21,0.2,0.21,nabil bentaleb,Midfield,left,187.0,FR1,8000000.0,20000000.0,https://img.a.transfermarkt.technology/portrait/header/245537-1672670443.jpg?lm=1,https://www.transfermarkt.co.uk/nabil-bentaleb/profil/spieler/245537
1678,Ethan Mbappé,FRA,"MT,AT",17,10,1,222,2.5,0,0,0,0,0,0,3,0,1.1,1.1,1.5,2.6,6,8,32,0.0,0.0,0.0,0.0,0.0,0.44,0.6,1.05,0.44,1.05,ethan mbappe,Midfield,left,180.0,FR1,5000000.0,5000000.0,https://img.a.transfermarkt.technology/portrait/header/903666-1716562689.jpg?lm=1,https://www.transfermarkt.co.uk/ethan-mbappe/profil/spieler/903666
1680,Ousmane Toure,FRA,DF,19,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ousmane toure,Defender,left,187.0,FR1,50000.0,100000.0,https://img.a.transfermarkt.technology/portrait/header/990732-1711305319.jpg?lm=1,https://www.transfermarkt.co.uk/ousmane-toure/profil/spieler/990732
1681,Aaron Malouda,FRA,AT,18,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aaron malouda,Attack,right,183.0,FR1,150000.0,150000.0,https://img.a.transfermarkt.technology/portrait/header/974996-1696528377.jpg?lm=1,https://www.transfermarkt.co.uk/aaron-malouda/profil/spieler/974996
1682,Lucas Perri,BRA,GB,26,33,33,"2,970",33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lucas perri,Goalkeeper,right,197.0,FR1,10000000.0,10000000.0,https://img.a.transfermarkt.technology/portrait/header/352041-1733188777.jpg?lm=1,https://www.transfermarkt.co.uk/lucas-perri/profil/spieler/352041
1683,Moussa Niakhate,SEN,DF,28,31,30,"2,726",30.3,0,0,0,0,0,0,2,0,0.1,0.1,1.0,1.1,34,111,5,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.04,moussa niakhate,Defender,left,190.0,FR1,15000000.0,18000000.0,https://img.a.transfermarkt.technology/portrait/header/291200-1700737208.jpg?lm=1,https://www.transfermarkt.co.uk/moussa-niakhate/profil/spieler/291200
1684,Clinton Mata,ANG,DF,31,29,27,"2,370",26.3,0,4,4,0,0,0,6,0,0.2,0.2,1.4,1.6,20,88,23,0.0,0.15,0.15,0.0,0.15,0.01,0.05,0.06,0.01,0.06,clinton mata,Defender,right,180.0,FR1,4000000.0,10000000.0,https://img.a.transfermarkt.technology/portrait/header/187718-1616529648.jpg?lm=1,https://www.transfermarkt.co.uk/clinton-mata/profil/spieler/187718
1685,Corentin Tolisso,FRA,MT,29,32,27,"2,329",25.9,7,4,11,7,0,0,4,0,5.3,5.3,4.9,10.2,31,166,133,0.27,0.15,0.43,0.27,0.43,0.21,0.19,0.4,0.21,0.4,corentin tolisso,Midfield,right,181.0,FR1,10000000.0,45000000.0,https://img.a.transfermarkt.technology/portrait/header/190393-1672830594.jpg?lm=1,https://www.transfermarkt.co.uk/corentin-tolisso/profil/spieler/190393
1687,Alexandre Lacazette,FRA,AT,33,30,24,"2,051",22.8,15,2,17,10,5,6,5,0,16.3,11.7,3.4,15.0,24,66,159,0.66,0.09,0.75,0.44,0.53,0.71,0.15,0.86,0.51,0.66,alexandre lacazette,Attack,right,175.0,FR1,8000000.0,70000000.0,https://img.a.transfermarkt.technology/portrait/header/93720-1672830448.jpg?lm=1,https://www.transfermarkt.co.uk/alexandre-lacazette/profil/spieler/93720
1688,Nicolás Tagliafico,ARG,DF,31,24,22,"1,902",21.1,3,1,4,3,0,0,7,0,3.0,3.0,0.8,3.8,31,97,81,0.14,0.05,0.19,0.14,0.19,0.14,0.04,0.18,0.14,0.18,nicolas tagliafico,Defender,left,171.0,FR1,7000000.0,35000000.0,https://img.a.transfermarkt.technology/portrait/header/131225-1668181437.jpg?lm=1,https://www.transfermarkt.co.uk/nicolas-tagliafico/profil/spieler/131225
1689,Ainsley Maitland-Niles,ENG,DF,26,32,20,"1,985",22.1,1,4,5,1,0,0,1,0,2.9,2.9,3.4,6.4,33,102,110,0.05,0.18,0.23,0.05,0.23,0.13,0.16,0.29,0.13,0.29,ainsley maitland niles,Defender,right,180.0,FR1,10000000.0,18000000.0,https://img.a.transfermarkt.technology/portrait/header/285845-1702991138.jpg?lm=1,https://www.transfermarkt.co.uk/ainsley-maitland-niles/profil/spieler/285845
1690,Jordan Veretout,FRA,MT,31,27,19,"1,553",17.3,2,0,2,2,0,0,3,0,1.9,1.9,0.6,2.5,35,99,60,0.12,0.0,0.12,0.12,0.12,0.11,0.04,0.14,0.11,0.14,jordan veretout,Midfield,right,177.0,FR1,5000000.0,35000000.0,https://img.a.transfermarkt.technology/portrait/header/164771-1666815169.jpg?lm=1,https://www.transfermarkt.co.uk/jordan-veretout/profil/spieler/164771
1692,Malick Fofana,BEL,AT,19,29,16,"1,589",17.7,5,4,9,5,0,0,2,0,3.8,3.8,3.7,7.6,112,45,205,0.28,0.23,0.51,0.28,0.51,0.22,0.21,0.43,0.22,0.43,malick fofana,Attack,right,169.0,FR1,25000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/743386-1676881156.jpg?lm=1,https://www.transfermarkt.co.uk/malick-fofana/profil/spieler/743386
1693,Georges Mikautadze,GEO,AT,23,34,13,"1,449",16.1,11,6,17,8,3,4,2,0,10.3,7.0,4.3,11.4,37,54,140,0.68,0.37,1.06,0.5,0.87,0.64,0.27,0.91,0.44,0.71,georges mikautadze,Attack,right,176.0,FR1,20000000.0,20000000.0,https://img.a.transfermarkt.technology/portrait/header/729814-1719222514.jpg?lm=1,https://www.transfermarkt.co.uk/georges-mikautadze/profil/spieler/729814
1694,Tanner Tessmann,USA,MT,22,25,13,"1,234",13.7,1,0,1,1,0,0,3,0,1.0,1.0,0.6,1.6,11,56,27,0.07,0.0,0.07,0.07,0.07,0.07,0.05,0.11,0.07,0.11,tanner tessmann,Midfield,right,188.0,FR1,6000000.0,7000000.0,https://img.a.transfermarkt.technology/portrait/header/670096-1722196121.jpg?lm=1,https://www.transfermarkt.co.uk/tanner-tessmann/profil/spieler/670096
1695,Abner,BRA,DF,24,19,12,"1,090",12.1,1,1,2,1,0,0,1,0,0.6,0.6,1.1,1.7,31,66,55,0.08,0.08,0.17,0.08,0.17,0.05,0.09,0.14,0.05,0.14,abner,Defender,left,181.0,FR1,9000000.0,9000000.0,https://img.a.transfermarkt.technology/portrait/header/646402-1727464001.jpg?lm=1,https://www.transfermarkt.co.uk/abner/profil/spieler/646402
1697,Thiago Almada,ARG,"MT,AT",23,16,9,951,10.6,1,4,5,1,0,0,3,0,2.0,2.0,2.6,4.6,38,97,50,0.09,0.38,0.47,0.09,0.47,0.19,0.25,0.44,0.19,0.44,thiago almada,Midfield,right,171.0,FR1,25000000.0,27000000.0,https://img.a.transfermarkt.technology/portrait/header/576028-1709363616.jpg?lm=1,https://www.transfermarkt.co.uk/thiago-almada/profil/spieler/576028
1698,Maxence Caqueret,FRA,MT,24,9,6,573,6.4,0,0,0,0,0,0,1,0,0.7,0.7,0.4,1.1,14,50,15,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.17,0.1,0.17,maxence caqueret,Midfield,right,174.0,IT1,15000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/395237-1739281407.jpg?lm=1,https://www.transfermarkt.co.uk/maxence-caqueret/profil/spieler/395237
1699,Rémy Descamps,FRA,GB,28,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,remy descamps,Goalkeeper,left,196.0,FR1,1500000.0,1500000.0,https://img.a.transfermarkt.technology/portrait/header/282028-1608790532.jpg?lm=1,https://www.transfermarkt.co.uk/remy-descamps/profil/spieler/282028
1700,Wilfried Zaha,CIV,AT,31,4,1,73,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,9,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,wilfried zaha,Attack,right,180.0,TR1,11000000.0,55000000.0,https://img.a.transfermarkt.technology/portrait/header/145988-1701182730.png?lm=1,https://www.transfermarkt.co.uk/wilfried-zaha/profil/spieler/145988
1701,Orel Mangala,BEL,MT,26,1,1,67,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,7,3,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1,orel mangala,Midfield,right,178.0,GB1,20000000.0,22000000.0,https://img.a.transfermarkt.technology/portrait/header/289592-1657181518.jpg?lm=1,https://www.transfermarkt.co.uk/orel-mangala/profil/spieler/289592
1704,Paul Akouokou,CIV,MT,26,2,0,19,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paul akouokou,Midfield,right,181.0,FR1,800000.0,5000000.0,https://img.a.transfermarkt.technology/portrait/header/429901-1702991425.jpg?lm=1,https://www.transfermarkt.co.uk/paul-akouokou/profil/spieler/429901
1705,Mahamadou Diawara,FRA,MT,19,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mahamadou diawara,Midfield,left,187.0,FR1,2500000.0,3000000.0,https://img.a.transfermarkt.technology/portrait/header/1053147-1713179514.jpeg?lm=1,https://www.transfermarkt.co.uk/mahamadou-diawara/profil/spieler/1053147
1706,Warmed Omari,COM,DF,24,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,warmed omari,Defender,right,188.0,FR1,4000000.0,10000000.0,https://img.a.transfermarkt.technology/portrait/header/711996-1632760467.jpg?lm=1,https://www.transfermarkt.co.uk/warmed-omari/profil/spieler/711996
1708,Adryelson,BRA,DF,26,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adryelson,Defender,right,182.0,BE1,4000000.0,8000000.0,https://img.a.transfermarkt.technology/portrait/header/373433-1733188388.jpg?lm=1,https://www.transfermarkt.co.uk/adryelson/profil/spieler/373433
1709,Andrey Santos,BRA,MT,20,32,32,"2,855",31.7,10,3,13,10,0,0,8,0,5.1,5.1,3.3,8.4,29,149,26,0.32,0.09,0.41,0.32,0.41,0.16,0.1,0.27,0.16,0.27,andrey santos,Midfield,right,180.0,FR1,25000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/743600-1732576153.png?lm=1,https://www.transfermarkt.co.uk/andrey-santos/profil/spieler/743600
1711,Guela Doué,CIV,DF,21,32,30,"2,717",30.2,1,2,3,1,0,0,7,0,0.8,0.8,0.7,1.5,51,173,54,0.03,0.07,0.1,0.03,0.1,0.03,0.02,0.05,0.03,0.05,guela doue,Defender,right,187.0,FR1,12000000.0,12000000.0,https://img.a.transfermarkt.technology/portrait/header/711980-1732575765.png?lm=1,https://www.transfermarkt.co.uk/guela-doue/profil/spieler/711980
1712,Dilane Bakwa,FRA,"MT,DF",21,30,29,"2,497",27.7,6,8,14,6,0,0,4,0,4.7,4.7,6.6,11.3,107,129,249,0.22,0.29,0.5,0.22,0.5,0.17,0.24,0.41,0.17,0.41,dilane bakwa,Attack,left,180.0,FR1,18000000.0,18000000.0,https://img.a.transfermarkt.technology/portrait/header/540664-1732575429.png?lm=1,https://www.transfermarkt.co.uk/dilane-bakwa/profil/spieler/540664
1713,Mamadou Sarr,FRA,DF,18,27,27,"2,365",26.3,0,1,1,0,0,0,4,0,0.8,0.8,0.3,1.1,7,52,1,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.04,0.03,0.04,mamadou sarr,Defender,right,194.0,FR1,15000000.0,15000000.0,https://img.a.transfermarkt.technology/portrait/header/910905-1732575264.png?lm=1,https://www.transfermarkt.co.uk/mamadou-sarr/profil/spieler/910905
1714,Habib Diarra,SEN,"MT,AT",20,30,27,"2,352",26.1,4,5,9,2,2,2,6,0,3.3,1.8,4.5,6.3,61,116,114,0.15,0.19,0.34,0.08,0.27,0.13,0.17,0.3,0.07,0.24,habib diarra,Midfield,right,178.0,FR1,20000000.0,20000000.0,https://img.a.transfermarkt.technology/portrait/header/876631-1732576173.png?lm=1,https://www.transfermarkt.co.uk/habib-diarra/profil/spieler/876631
1715,Emanuel Emegha,NED,AT,21,27,27,"2,293",25.5,14,3,17,14,0,0,5,0,17.0,17.0,2.4,19.4,37,14,104,0.55,0.12,0.67,0.55,0.67,0.67,0.1,0.76,0.67,0.76,emanuel emegha,Attack,right,196.0,FR1,20000000.0,20000000.0,https://img.a.transfermarkt.technology/portrait/header/559328-1732575392.png?lm=1,https://www.transfermarkt.co.uk/emanuel-emegha/profil/spieler/559328
1716,Sebastian Nanasi,SWE,"MT,AT",22,31,26,"2,107",23.4,6,4,10,6,0,0,1,0,6.5,6.5,4.9,11.4,53,126,127,0.26,0.17,0.43,0.26,0.43,0.28,0.21,0.49,0.28,0.49,sebastian nanasi,Midfield,right,178.0,FR1,15000000.0,15000000.0,https://img.a.transfermarkt.technology/portrait/header/579928-1732576164.png?lm=1,https://www.transfermarkt.co.uk/sebastian-nanasi/profil/spieler/579928
1717,Félix Lemaréchal,FRA,"MT,AT",20,27,20,"1,779",19.8,4,3,7,4,0,0,2,0,3.5,3.5,2.9,6.4,35,58,90,0.2,0.15,0.35,0.2,0.35,0.18,0.15,0.32,0.18,0.32,felix lemarechal,Midfield,right,180.0,FR1,7000000.0,7000000.0,https://img.a.transfermarkt.technology/portrait/header/659518-1732576183.png?lm=1,https://www.transfermarkt.co.uk/felix-lemarechal/profil/spieler/659518
1718,Valentín Barco,ARG,"MT,DF",20,14,14,"1,157",12.9,0,2,2,0,0,0,2,0,0.5,0.5,1.5,2.0,20,64,55,0.0,0.16,0.16,0.0,0.16,0.04,0.11,0.15,0.04,0.15,valentin barco,Defender,left,170.0,FR1,8000000.0,13000000.0,https://img.a.transfermarkt.technology/portrait/header/849410-1683292377.jpg?lm=1,https://www.transfermarkt.co.uk/valentin-barco/profil/spieler/849410
1720,Abakar Sylla,CIV,DF,21,21,10,950,10.6,1,0,1,1,0,0,2,1,0.4,0.4,0.1,0.5,0,21,3,0.09,0.0,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,abakar sylla,Defender,left,188.0,FR1,12000000.0,15000000.0,https://img.a.transfermarkt.technology/portrait/header/962555-1732575720.png?lm=1,https://www.transfermarkt.co.uk/abakar-sylla/profil/spieler/962555
1721,Andrew Omobamidele,IRL,DF,22,10,6,539,6.0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,andrew omobamidele,Defender,right,188.0,FR1,10000000.0,11000000.0,https://img.a.transfermarkt.technology/portrait/header/621993-1700738756.jpg?lm=1,https://www.transfermarkt.co.uk/andrew-omobamidele/profil/spieler/621993
1722,Karl-Johan Johnsson,SWE,GB,34,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,karl johan johnsson,Goalkeeper,right,188.0,FR1,400000.0,2500000.0,https://img.a.transfermarkt.technology/portrait/header/112822-1732486706.png?lm=1,https://www.transfermarkt.co.uk/karl-johan-johnsson/profil/spieler/112822
1723,Junior Mwanga,FRA,MT,21,8,2,296,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,junior mwanga,Midfield,both,184.0,FR1,6000000.0,7000000.0,https://img.a.transfermarkt.technology/portrait/header/1011200-1732575482.png?lm=1,https://www.transfermarkt.co.uk/junior-mwanga/profil/spieler/1011200
1724,Marvin Senaya,TOG,DF,23,10,1,227,2.5,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,5,2,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,marvin senaya,Defender,right,181.0,FR1,2000000.0,2000000.0,https://img.a.transfermarkt.technology/portrait/header/830890-1666197496.jpg?lm=1,https://www.transfermarkt.co.uk/marvin-senaya/profil/spieler/830890
1725,Adrien Thomasson,FRA,MT,30,33,31,"2,615",29.1,3,7,10,3,0,0,7,0,5.9,5.9,6.0,11.9,30,149,138,0.1,0.24,0.34,0.1,0.34,0.2,0.21,0.41,0.2,0.41,adrien thomasson,Midfield,right,175.0,FR1,5000000.0,9000000.0,https://img.a.transfermarkt.technology/portrait/header/215977-1673538425.jpg?lm=1,https://www.transfermarkt.co.uk/adrien-thomasson/profil/spieler/215977
1726,Facundo Medina,ARG,DF,25,29,29,"2,543",28.3,0,1,1,0,0,0,15,1,1.8,1.8,2.0,3.8,46,174,42,0.0,0.04,0.04,0.0,0.04,0.06,0.07,0.13,0.06,0.13,facundo medina,Defender,left,184.0,FR1,25000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/474800-1653402999.jpg?lm=1,https://www.transfermarkt.co.uk/facundo-medina/profil/spieler/474800
1727,Andy Diouf,FRA,MT,21,34,27,"2,225",24.7,1,2,3,1,0,0,2,0,2.9,2.9,2.8,5.7,82,116,94,0.04,0.08,0.12,0.04,0.12,0.12,0.11,0.23,0.12,0.23,andy diouf,Midfield,left,187.0,FR1,10000000.0,13000000.0,https://img.a.transfermarkt.technology/portrait/header/711976-1637070021.jpg?lm=1,https://www.transfermarkt.co.uk/andy-diouf/profil/spieler/711976
1728,Jonathan Gradit,FRA,DF,31,25,24,"2,112",23.5,0,0,0,0,0,0,4,0,0.8,0.8,0.7,1.5,18,127,4,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,jonathan gradit,Defender,right,180.0,FR1,4000000.0,5000000.0,https://img.a.transfermarkt.technology/portrait/header/126557-1738580496.jpg?lm=1,https://www.transfermarkt.co.uk/jonathan-gradit/profil/spieler/126557
1729,Neil El Aynaoui,FRA,MT,23,24,17,"1,588",17.6,8,1,9,5,3,3,4,0,4.0,1.6,2.0,3.6,11,75,29,0.45,0.06,0.51,0.28,0.34,0.23,0.11,0.34,0.09,0.21,neil el aynaoui,Midfield,right,185.0,FR1,10000000.0,10000000.0,https://img.a.transfermarkt.technology/portrait/header/901019-1685539384.jpg?lm=1,https://www.transfermarkt.co.uk/neil-el-aynaoui/profil/spieler/901019
1730,M'Bala Nzola,ANG,AT,27,21,16,"1,460",16.2,6,1,7,6,0,0,3,1,8.6,8.6,1.3,9.9,26,22,118,0.37,0.06,0.43,0.37,0.43,0.53,0.08,0.61,0.53,0.61,m'bala nzola,Attack,left,185.0,FR1,8000000.0,10000000.0,https://img.a.transfermarkt.technology/portrait/header/354814-1664974000.jpg?lm=1,https://www.transfermarkt.co.uk/mbala-nzola/profil/spieler/354814
1732,Malang Sarr,FRA,DF,25,21,15,"1,385",15.4,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,4,54,1,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,malang sarr,Defender,left,183.0,FR1,5000000.0,18000000.0,https://img.a.transfermarkt.technology/portrait/header/344596-1606395203.png?lm=1,https://www.transfermarkt.co.uk/malang-sarr/profil/spieler/344596
1733,Brice Samba,FRA,GB,30,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brice samba,Goalkeeper,left,187.0,FR1,15000000.0,15000000.0,https://img.a.transfermarkt.technology/portrait/header/191056-1602242038.jpg?lm=1,https://www.transfermarkt.co.uk/brice-samba/profil/spieler/191056
