Age,Min,Gls,Ast,npxG,xAG,Sh,SoT,Cmp,Att,KP,PPA,CrsPA,PrgP,Touches,PrgC,Succ,Dis,Rec,Tkl,Int,Blocks,Clr,Recov,Won,CrdY,CrdR,Fls,Fld,Off,Crs,value,days_missed,games_missed,height,Club_Rank,Country_Rank,Pos_FW,Pos_MF,foot_left,foot_right
36.0,2162.0,4.0,7.0,2.8,3.1,31.0,10.0,498.0,715.0,33.0,17.0,6.0,78.0,971.0,37.0,16.0,46.0,611.0,49.0,12.0,17.0,30.0,70.0,27.0,5.0,0.0,51.0,3.0,4.0,116.0,800000.0,0.0,0.0,178.0,224,3,True,False,False,True
26.0,2161.0,0.0,0.0,0.5,0.2,4.0,3.0,1324.0,1468.0,3.0,5.0,1.0,69.0,1769.0,4.0,6.0,7.0,1101.0,62.0,34.0,6.0,130.0,141.0,46.0,10.0,2.0,26.0,0.0,3.0,2.0,12000000.0,113.0,16.0,187.0,303,22,False,False,True,False
24.0,2156.0,4.0,2.0,6.0,2.1,53.0,17.0,310.0,441.0,20.0,11.0,4.0,29.0,751.0,21.0,21.0,61.0,520.0,13.0,7.0,17.0,27.0,59.0,29.0,10.0,1.0,38.0,5.0,5.0,18.0,6000000.0,40.0,6.0,183.0,24,3,True,False,True,False
25.0,2152.0,2.0,0.0,1.1,0.2,14.0,4.0,1316.0,1443.0,2.0,3.0,1.0,74.0,1635.0,13.0,1.0,1.0,1214.0,21.0,15.0,6.0,103.0,69.0,47.0,4.0,0.0,20.0,1.0,4.0,2.0,14000000.0,55.0,5.0,185.0,6,9,False,False,False,True
25.0,2151.0,1.0,0.0,0.6,1.1,10.0,3.0,1003.0,1109.0,15.0,12.0,0.0,66.0,1339.0,29.0,8.0,17.0,945.0,49.0,32.0,13.0,51.0,83.0,17.0,12.0,0.0,50.0,0.0,1.0,4.0,13000000.0,44.0,7.0,178.0,198,4,False,True,False,True
28.0,2151.0,1.0,0.0,1.5,0.5,11.0,3.0,1174.0,1298.0,3.0,2.0,0.0,55.0,1523.0,11.0,2.0,6.0,1100.0,27.0,10.0,3.0,120.0,82.0,54.0,8.0,0.0,35.0,0.0,1.0,1.0,40000000.0,68.0,17.0,187.0,10,2,False,False,False,True
26.0,2150.0,0.0,3.0,0.3,0.9,7.0,0.0,1051.0,1183.0,8.0,14.0,3.0,92.0,1367.0,11.0,10.0,24.0,957.0,42.0,17.0,11.0,28.0,109.0,4.0,4.0,1.0,27.0,1.0,3.0,7.0,3500000.0,25.0,4.0,187.0,844,2,False,True,False,True
21.0,2150.0,10.0,6.0,5.1,6.3,50.0,23.0,944.0,1201.0,51.0,60.0,4.0,140.0,1557.0,85.0,33.0,55.0,1112.0,28.0,12.0,25.0,19.0,128.0,19.0,5.0,0.0,24.0,11.0,8.0,79.0,70000000.0,70.0,15.0,179.0,14,7,False,True,False,True
23.0,2144.0,3.0,1.0,2.0,0.9,19.0,7.0,950.0,1109.0,9.0,4.0,0.0,71.0,1427.0,19.0,26.0,23.0,890.0,55.0,48.0,21.0,64.0,138.0,29.0,4.0,0.0,38.0,0.0,2.0,3.0,25000000.0,99.0,21.0,186.0,10,9,False,True,False,True
28.0,2144.0,6.0,4.0,3.6,1.4,29.0,9.0,1062.0,1175.0,16.0,23.0,2.0,113.0,1425.0,27.0,21.0,23.0,972.0,41.0,34.0,8.0,39.0,165.0,18.0,5.0,0.0,32.0,1.0,2.0,7.0,30000000.0,131.0,20.0,190.0,35,20,False,True,False,True
29.0,2144.0,1.0,3.0,0.7,3.2,12.0,2.0,826.0,1205.0,45.0,25.0,13.0,117.0,1427.0,36.0,19.0,16.0,769.0,27.0,24.0,46.0,51.0,82.0,8.0,2.0,0.0,19.0,3.0,12.0,115.0,3000000.0,13.0,3.0,188.0,161,10,False,False,False,True
24.0,2143.0,8.0,4.0,5.4,3.8,50.0,17.0,519.0,704.0,27.0,26.0,2.0,74.0,1021.0,132.0,37.0,46.0,825.0,26.0,9.0,28.0,4.0,89.0,14.0,4.0,0.0,23.0,15.0,2.0,44.0,35000000.0,103.0,17.0,184.0,160,17,True,False,False,True
25.0,2141.0,2.0,0.0,0.7,0.6,11.0,3.0,857.0,967.0,6.0,3.0,0.0,51.0,1224.0,13.0,13.0,9.0,762.0,57.0,29.0,7.0,110.0,90.0,37.0,10.0,0.0,33.0,1.0,2.0,1.0,3000000.0,78.0,9.0,187.0,363,2,False,False,True,False
30.0,2140.0,4.0,1.0,1.7,1.1,21.0,6.0,999.0,1179.0,16.0,8.0,0.0,128.0,1449.0,19.0,14.0,20.0,877.0,49.0,40.0,14.0,61.0,148.0,48.0,12.0,0.0,45.0,2.0,9.0,4.0,2000000.0,0.0,0.0,186.0,235,17,False,False,False,True
27.0,2140.0,4.0,7.0,3.3,6.1,55.0,20.0,973.0,1275.0,48.0,40.0,19.0,83.0,1475.0,47.0,4.0,10.0,1007.0,25.0,14.0,29.0,33.0,76.0,7.0,3.0,0.0,18.0,2.0,7.0,188.0,50000000.0,56.0,12.0,175.0,5,9,False,False,True,False
23.0,2137.0,0.0,1.0,0.2,0.1,5.0,1.0,957.0,1107.0,3.0,4.0,1.0,65.0,1338.0,14.0,4.0,3.0,833.0,43.0,18.0,14.0,94.0,87.0,37.0,3.0,0.0,21.0,0.0,3.0,7.0,4000000.0,0.0,0.0,191.0,563,22,False,False,False,False
28.0,2135.0,1.0,1.0,2.0,0.4,12.0,3.0,1400.0,1522.0,5.0,2.0,0.0,55.0,1827.0,20.0,0.0,1.0,1152.0,38.0,30.0,9.0,163.0,89.0,46.0,1.0,0.0,9.0,0.0,3.0,1.0,8000000.0,74.0,13.0,189.0,71,20,False,False,False,True
22.0,2135.0,3.0,0.0,2.1,0.2,13.0,7.0,1116.0,1289.0,3.0,3.0,2.0,56.0,1551.0,10.0,6.0,8.0,938.0,33.0,25.0,10.0,118.0,114.0,74.0,6.0,0.0,43.0,1.0,3.0,4.0,22000000.0,98.0,17.0,191.0,6,8,False,False,False,True
21.0,2132.0,1.0,1.0,1.7,1.5,34.0,11.0,843.0,984.0,20.0,19.0,2.0,119.0,1305.0,34.0,15.0,25.0,905.0,68.0,14.0,7.0,33.0,108.0,24.0,9.0,1.0,32.0,4.0,4.0,6.0,6000000.0,16.0,5.0,185.0,66,3,False,True,False,True
23.0,2132.0,0.0,1.0,0.3,0.3,4.0,1.0,1865.0,1968.0,3.0,1.0,0.0,53.0,2223.0,3.0,2.0,4.0,1697.0,56.0,40.0,7.0,91.0,119.0,29.0,2.0,0.0,20.0,0.0,2.0,0.0,65000000.0,0.0,0.0,187.0,12,24,False,False,True,False
32.0,2128.0,0.0,1.0,0.2,2.1,5.0,2.0,903.0,1179.0,13.0,25.0,7.0,108.0,1486.0,51.0,20.0,18.0,824.0,71.0,29.0,43.0,89.0,90.0,27.0,2.0,0.0,37.0,0.0,4.0,52.0,800000.0,100.0,16.0,179.0,498,2,False,False,False,True
22.0,2124.0,1.0,2.0,0.5,2.7,10.0,5.0,768.0,1084.0,24.0,28.0,14.0,79.0,1349.0,59.0,9.0,12.0,756.0,51.0,21.0,33.0,70.0,91.0,24.0,4.0,1.0,22.0,1.0,3.0,78.0,5000000.0,0.0,0.0,183.0,119,7,False,False,False,True
25.0,2123.0,2.0,0.0,2.5,0.3,18.0,9.0,1241.0,1380.0,6.0,2.0,1.0,55.0,1608.0,7.0,2.0,3.0,1158.0,30.0,33.0,11.0,96.0,68.0,58.0,3.0,0.0,16.0,0.0,3.0,6.0,38000000.0,125.0,30.0,189.0,41,7,False,False,False,True
29.0,2117.0,2.0,3.0,1.8,3.5,33.0,12.0,837.0,1056.0,41.0,33.0,5.0,137.0,1376.0,34.0,23.0,25.0,777.0,54.0,30.0,19.0,51.0,182.0,20.0,9.0,0.0,43.0,2.0,6.0,48.0,10000000.0,147.0,11.0,178.0,267,35,False,True,True,False
27.0,2117.0,5.0,4.0,1.8,2.4,30.0,10.0,613.0,768.0,32.0,24.0,4.0,94.0,983.0,53.0,24.0,42.0,713.0,37.0,9.0,19.0,15.0,93.0,27.0,0.0,0.0,28.0,3.0,4.0,26.0,8000000.0,163.0,20.0,179.0,98,13,True,False,False,True
34.0,2115.0,10.0,4.0,8.8,1.4,59.0,23.0,417.0,491.0,23.0,14.0,0.0,47.0,726.0,21.0,13.0,28.0,547.0,26.0,5.0,13.0,14.0,46.0,17.0,5.0,0.0,11.0,6.0,1.0,3.0,5000000.0,88.0,17.0,185.0,58,4,True,False,False,True
32.0,2112.0,0.0,0.0,0.8,0.7,16.0,4.0,1133.0,1332.0,11.0,10.0,2.0,127.0,1594.0,18.0,3.0,3.0,1086.0,44.0,25.0,11.0,122.0,73.0,64.0,4.0,0.0,29.0,0.0,4.0,10.0,4000000.0,75.0,8.0,180.0,90,2,False,False,False,True
19.0,2110.0,1.0,0.0,0.5,0.6,5.0,2.0,1085.0,1266.0,7.0,4.0,0.0,75.0,1533.0,14.0,0.0,4.0,982.0,43.0,29.0,10.0,113.0,86.0,63.0,5.0,0.0,24.0,0.0,3.0,3.0,25000000.0,42.0,3.0,185.0,94,9,False,False,False,True
31.0,2110.0,1.0,0.0,0.1,0.1,2.0,1.0,704.0,852.0,2.0,1.0,0.0,59.0,1128.0,1.0,1.0,0.0,626.0,25.0,21.0,4.0,165.0,50.0,39.0,3.0,0.0,15.0,1.0,3.0,0.0,800000.0,0.0,0.0,187.0,107,32,False,False,True,False
26.0,2109.0,9.0,2.0,4.7,1.2,59.0,22.0,543.0,655.0,21.0,21.0,5.0,61.0,994.0,59.0,42.0,50.0,727.0,41.0,15.0,16.0,8.0,72.0,14.0,4.0,0.0,26.0,11.0,0.0,21.0,12000000.0,0.0,0.0,176.0,161,2,True,False,False,True
32.0,2109.0,2.0,1.0,1.0,1.5,10.0,3.0,1078.0,1302.0,12.0,15.0,1.0,79.0,1534.0,29.0,11.0,5.0,982.0,38.0,22.0,14.0,102.0,106.0,56.0,6.0,0.0,18.0,1.0,4.0,22.0,2000000.0,0.0,0.0,185.0,119,60,False,False,False,True
24.0,2109.0,18.0,2.0,13.2,3.1,70.0,28.0,379.0,523.0,20.0,16.0,4.0,42.0,788.0,32.0,16.0,33.0,562.0,15.0,1.0,24.0,14.0,73.0,20.0,0.0,0.0,23.0,4.0,1.0,27.0,35000000.0,126.0,19.0,183.0,50,10,True,False,False,True
29.0,2108.0,0.0,3.0,1.1,3.1,22.0,1.0,737.0,970.0,33.0,15.0,3.0,87.0,1203.0,20.0,5.0,30.0,659.0,66.0,22.0,11.0,28.0,121.0,19.0,11.0,0.0,65.0,5.0,8.0,71.0,7000000.0,8.0,1.0,185.0,56,4,False,True,True,False
22.0,2107.0,6.0,4.0,6.5,4.9,28.0,12.0,643.0,812.0,37.0,39.0,2.0,126.0,992.0,53.0,19.0,15.0,690.0,20.0,7.0,13.0,18.0,71.0,3.0,1.0,0.0,9.0,1.0,2.0,66.0,18000000.0,0.0,0.0,178.0,86,27,True,False,False,True
29.0,2106.0,0.0,1.0,1.1,0.1,12.0,3.0,1098.0,1283.0,1.0,3.0,0.0,62.0,1558.0,7.0,1.0,0.0,1003.0,33.0,36.0,8.0,129.0,73.0,48.0,6.0,1.0,30.0,1.0,1.0,3.0,4000000.0,185.0,25.0,190.0,303,10,False,False,False,True
30.0,2106.0,3.0,5.0,1.3,5.6,19.0,4.0,1449.0,1773.0,42.0,58.0,13.0,231.0,1950.0,85.0,14.0,24.0,1544.0,33.0,6.0,28.0,15.0,128.0,4.0,7.0,0.0,19.0,2.0,12.0,59.0,20000000.0,18.0,4.0,180.0,1479,1,False,True,False,True
30.0,2105.0,3.0,0.0,0.4,0.7,7.0,1.0,1705.0,1905.0,8.0,5.0,0.0,116.0,2156.0,20.0,15.0,10.0,1582.0,50.0,20.0,10.0,89.0,113.0,45.0,4.0,1.0,25.0,1.0,3.0,11.0,7000000.0,72.0,13.0,186.0,23,10,False,False,False,True
26.0,2104.0,5.0,2.0,5.1,1.8,42.0,11.0,412.0,569.0,22.0,19.0,6.0,47.0,820.0,53.0,13.0,29.0,605.0,13.0,9.0,24.0,27.0,61.0,60.0,3.0,0.0,30.0,7.0,1.0,38.0,4000000.0,83.0,12.0,180.0,70,6,False,True,False,True
26.0,2099.0,0.0,0.0,1.6,3.7,21.0,9.0,738.0,992.0,33.0,25.0,13.0,107.0,1198.0,25.0,4.0,8.0,727.0,70.0,11.0,21.0,20.0,91.0,15.0,8.0,0.0,34.0,0.0,5.0,107.0,7000000.0,21.0,2.0,182.0,131,3,False,True,False,True
33.0,2099.0,2.0,1.0,1.2,0.2,18.0,5.0,945.0,1163.0,4.0,5.0,1.0,68.0,1483.0,7.0,7.0,5.0,903.0,33.0,33.0,8.0,148.0,88.0,50.0,2.0,0.0,15.0,0.0,7.0,1.0,1000000.0,188.0,35.0,184.0,30,3,False,False,False,True
22.0,2096.0,2.0,0.0,2.5,1.2,29.0,9.0,599.0,756.0,15.0,18.0,5.0,97.0,1014.0,44.0,13.0,24.0,627.0,60.0,26.0,15.0,32.0,113.0,10.0,4.0,0.0,42.0,10.0,6.0,36.0,5000000.0,9.0,1.0,174.0,80,2,True,False,True,False
24.0,2096.0,1.0,2.0,1.9,1.5,17.0,5.0,1252.0,1452.0,7.0,11.0,1.0,118.0,1703.0,35.0,6.0,7.0,1091.0,37.0,43.0,8.0,110.0,138.0,51.0,4.0,0.0,36.0,0.0,6.0,10.0,25000000.0,26.0,6.0,190.0,242,40,False,False,False,True
23.0,2084.0,0.0,0.0,0.2,1.7,5.0,0.0,1115.0,1348.0,20.0,27.0,3.0,140.0,1607.0,17.0,4.0,8.0,1025.0,53.0,31.0,21.0,76.0,125.0,24.0,2.0,0.0,27.0,0.0,6.0,46.0,18000000.0,15.0,4.0,180.0,21,22,False,True,False,True
33.0,2083.0,0.0,0.0,0.8,0.5,12.0,3.0,1778.0,1953.0,6.0,6.0,0.0,142.0,2127.0,20.0,0.0,3.0,1556.0,17.0,13.0,7.0,79.0,104.0,51.0,5.0,0.0,7.0,0.0,4.0,5.0,6000000.0,62.0,10.0,192.0,58,4,False,False,False,True
29.0,2080.0,3.0,1.0,3.4,1.2,23.0,11.0,547.0,737.0,17.0,11.0,3.0,79.0,940.0,27.0,8.0,17.0,587.0,40.0,14.0,18.0,16.0,86.0,47.0,6.0,0.0,35.0,1.0,5.0,17.0,3000000.0,9.0,2.0,179.0,299,3,False,True,True,False
26.0,2078.0,1.0,3.0,1.2,1.8,11.0,2.0,975.0,1119.0,17.0,18.0,1.0,134.0,1358.0,19.0,17.0,17.0,818.0,64.0,34.0,13.0,52.0,134.0,28.0,3.0,0.0,29.0,2.0,3.0,1.0,8000000.0,26.0,2.0,173.0,48,7,False,True,False,True
23.0,2070.0,7.0,7.0,7.3,6.0,48.0,20.0,754.0,995.0,39.0,53.0,9.0,140.0,1238.0,108.0,43.0,50.0,1008.0,13.0,3.0,26.0,9.0,78.0,36.0,1.0,0.0,22.0,3.0,7.0,56.0,35000000.0,61.0,14.0,192.0,36,8,False,True,True,False
27.0,2070.0,1.0,1.0,0.5,1.1,13.0,6.0,732.0,945.0,10.0,10.0,5.0,42.0,1186.0,48.0,19.0,10.0,654.0,56.0,23.0,21.0,70.0,81.0,20.0,7.0,0.0,27.0,0.0,2.0,40.0,25000000.0,138.0,28.0,185.0,77,4,False,False,False,True
32.0,2067.0,4.0,2.0,2.2,2.1,39.0,12.0,986.0,1192.0,23.0,37.0,23.0,107.0,1416.0,67.0,12.0,17.0,889.0,26.0,11.0,23.0,32.0,89.0,9.0,3.0,0.0,19.0,0.0,4.0,95.0,5000000.0,52.0,12.0,182.0,36,9,False,False,False,True
26.0,2066.0,4.0,6.0,2.9,6.2,32.0,12.0,1898.0,2140.0,50.0,37.0,9.0,183.0,2371.0,93.0,26.0,15.0,1817.0,48.0,31.0,32.0,18.0,136.0,9.0,4.0,0.0,19.0,3.0,3.0,80.0,80000000.0,0.0,0.0,181.0,12,3,False,False,False,True
27.0,2062.0,2.0,1.0,2.4,1.6,22.0,6.0,883.0,994.0,21.0,10.0,1.0,100.0,1197.0,23.0,10.0,9.0,827.0,25.0,28.0,11.0,26.0,110.0,24.0,5.0,0.0,23.0,3.0,2.0,9.0,7500000.0,140.0,23.0,184.0,24,17,False,True,False,True
30.0,2058.0,7.0,2.0,7.3,2.2,52.0,16.0,295.0,487.0,26.0,6.0,0.0,30.0,733.0,23.0,9.0,26.0,550.0,7.0,7.0,19.0,43.0,49.0,135.0,1.0,2.0,29.0,4.0,4.0,10.0,5000000.0,111.0,19.0,194.0,224,65,True,False,True,False
31.0,2058.0,0.0,2.0,0.1,1.9,6.0,1.0,825.0,1204.0,18.0,31.0,12.0,88.0,1428.0,36.0,4.0,4.0,759.0,58.0,22.0,28.0,65.0,92.0,16.0,3.0,0.0,25.0,2.0,7.0,60.0,1400000.0,17.0,4.0,176.0,266,9,False,False,False,True
22.0,2053.0,0.0,1.0,0.4,0.1,3.0,0.0,861.0,964.0,2.0,0.0,0.0,37.0,1228.0,7.0,0.0,1.0,725.0,36.0,25.0,8.0,141.0,64.0,34.0,5.0,0.0,17.0,0.0,1.0,1.0,2400000.0,18.0,2.0,189.0,85,30,False,False,False,True
25.0,2051.0,1.0,0.0,1.4,1.4,17.0,6.0,608.0,782.0,7.0,10.0,4.0,64.0,1044.0,25.0,5.0,6.0,463.0,59.0,25.0,21.0,69.0,62.0,15.0,3.0,1.0,14.0,1.0,4.0,27.0,3500000.0,0.0,0.0,178.0,138,2,False,True,True,False
33.0,2051.0,15.0,2.0,11.7,3.4,53.0,31.0,393.0,547.0,26.0,25.0,4.0,66.0,742.0,24.0,14.0,20.0,572.0,13.0,8.0,20.0,7.0,28.0,16.0,5.0,0.0,48.0,3.0,4.0,17.0,6000000.0,44.0,6.0,175.0,45,2,True,False,False,True
18.0,2050.0,1.0,2.0,1.7,1.4,17.0,7.0,1557.0,1677.0,18.0,9.0,1.0,135.0,1908.0,49.0,20.0,32.0,1506.0,51.0,23.0,22.0,20.0,136.0,9.0,3.0,0.0,25.0,0.0,2.0,9.0,55000000.0,45.0,12.0,178.0,12,2,False,False,False,True
22.0,2048.0,2.0,1.0,1.4,0.9,20.0,5.0,582.0,725.0,8.0,12.0,1.0,89.0,992.0,25.0,18.0,21.0,596.0,68.0,18.0,30.0,25.0,89.0,20.0,3.0,0.0,51.0,1.0,1.0,16.0,6000000.0,101.0,17.0,176.0,138,2,False,True,False,True
28.0,2047.0,0.0,1.0,0.0,1.4,3.0,0.0,810.0,1020.0,17.0,20.0,10.0,70.0,1249.0,39.0,8.0,14.0,686.0,52.0,27.0,20.0,83.0,81.0,31.0,3.0,0.0,38.0,1.0,4.0,55.0,1800000.0,76.0,10.0,176.0,393,86,False,False,False,True
26.0,2047.0,7.0,4.0,6.3,2.1,69.0,26.0,336.0,478.0,19.0,10.0,2.0,31.0,692.0,53.0,9.0,26.0,508.0,16.0,5.0,19.0,7.0,54.0,23.0,1.0,0.0,23.0,3.0,4.0,30.0,6000000.0,36.0,6.0,183.0,742,9,True,False,False,True
29.0,2045.0,4.0,2.0,2.1,1.4,30.0,7.0,1067.0,1296.0,18.0,17.0,0.0,145.0,1497.0,25.0,6.0,13.0,1057.0,48.0,19.0,19.0,36.0,109.0,61.0,8.0,0.0,37.0,1.0,6.0,15.0,7000000.0,69.0,13.0,186.0,27,9,False,True,False,True
27.0,2045.0,0.0,0.0,1.5,0.5,18.0,5.0,1092.0,1265.0,5.0,4.0,1.0,61.0,1532.0,17.0,9.0,0.0,1008.0,35.0,40.0,10.0,126.0,77.0,57.0,6.0,1.0,17.0,0.0,4.0,2.0,17000000.0,32.0,5.0,194.0,55,39,False,False,False,True
34.0,2044.0,0.0,2.0,0.6,2.2,16.0,4.0,1174.0,1398.0,18.0,15.0,8.0,161.0,1631.0,43.0,6.0,2.0,926.0,33.0,27.0,19.0,72.0,121.0,28.0,5.0,0.0,18.0,1.0,3.0,42.0,1400000.0,108.0,15.0,181.0,52,3,False,False,True,False
24.0,2043.0,6.0,3.0,4.5,1.4,37.0,11.0,922.0,1023.0,24.0,15.0,1.0,126.0,1223.0,53.0,16.0,18.0,940.0,31.0,11.0,18.0,16.0,75.0,6.0,3.0,0.0,19.0,2.0,3.0,16.0,30000000.0,75.0,14.0,182.0,416,4,False,True,False,True
21.0,2041.0,8.0,11.0,5.0,11.1,45.0,19.0,1079.0,1375.0,75.0,77.0,3.0,206.0,1573.0,106.0,48.0,43.0,1234.0,15.0,7.0,32.0,6.0,83.0,4.0,3.0,0.0,16.0,4.0,12.0,118.0,45000000.0,2.0,1.0,177.0,2,2,True,False,False,False
29.0,2034.0,9.0,3.0,3.3,3.4,51.0,20.0,438.0,682.0,28.0,10.0,3.0,52.0,930.0,52.0,16.0,28.0,575.0,27.0,16.0,26.0,22.0,93.0,12.0,6.0,0.0,26.0,8.0,8.0,122.0,2500000.0,45.0,8.0,174.0,720,3,True,False,False,True
22.0,2033.0,7.0,3.0,9.6,4.2,80.0,30.0,530.0,685.0,32.0,35.0,8.0,69.0,980.0,154.0,45.0,25.0,756.0,25.0,10.0,15.0,11.0,84.0,11.0,3.0,0.0,22.0,4.0,5.0,63.0,40000000.0,75.0,15.0,182.0,15,4,True,False,True,False
21.0,2029.0,0.0,0.0,0.6,0.2,12.0,4.0,633.0,807.0,6.0,3.0,3.0,57.0,1070.0,16.0,2.0,2.0,606.0,44.0,30.0,10.0,106.0,55.0,41.0,7.0,1.0,33.0,4.0,3.0,10.0,5000000.0,4.0,1.0,189.0,88,9,False,False,False,True
27.0,2026.0,2.0,0.0,0.5,0.3,11.0,5.0,1015.0,1163.0,6.0,1.0,0.0,34.0,1387.0,4.0,2.0,1.0,968.0,26.0,22.0,6.0,111.0,57.0,34.0,6.0,0.0,19.0,0.0,8.0,0.0,1500000.0,37.0,5.0,189.0,274,3,False,False,False,True
29.0,2022.0,1.0,6.0,1.3,3.2,20.0,2.0,1273.0,1478.0,15.0,19.0,5.0,128.0,1766.0,26.0,5.0,6.0,1094.0,51.0,33.0,18.0,86.0,100.0,41.0,6.0,0.0,28.0,0.0,1.0,36.0,7000000.0,123.0,21.0,187.0,23,37,False,False,True,False
28.0,2021.0,3.0,2.0,2.9,1.6,41.0,13.0,545.0,729.0,25.0,23.0,9.0,102.0,983.0,48.0,30.0,15.0,643.0,27.0,14.0,29.0,31.0,104.0,37.0,5.0,0.0,26.0,2.0,5.0,56.0,2000000.0,7.0,1.0,184.0,357,3,True,False,False,True
27.0,2020.0,0.0,0.0,0.5,0.1,8.0,2.0,1217.0,1369.0,3.0,8.0,0.0,97.0,1518.0,40.0,15.0,5.0,1090.0,21.0,10.0,4.0,75.0,62.0,18.0,2.0,0.0,8.0,0.0,4.0,3.0,32000000.0,100.0,20.0,192.0,77,3,False,False,True,False
31.0,2020.0,0.0,0.0,0.5,0.2,8.0,1.0,1668.0,1803.0,5.0,13.0,2.0,105.0,2013.0,20.0,10.0,13.0,1550.0,60.0,22.0,10.0,64.0,108.0,27.0,1.0,0.0,19.0,0.0,1.0,4.0,7000000.0,96.0,14.0,188.0,51,2,False,False,True,False
37.0,2017.0,0.0,2.0,0.4,0.4,3.0,1.0,731.0,874.0,3.0,1.0,1.0,52.0,1192.0,6.0,3.0,3.0,626.0,61.0,28.0,8.0,164.0,96.0,20.0,9.0,0.0,22.0,0.0,0.0,7.0,400000.0,0.0,0.0,189.0,138,2,False,False,True,False
26.0,2017.0,2.0,1.0,0.6,0.2,10.0,3.0,900.0,1085.0,1.0,1.0,0.0,40.0,1351.0,12.0,5.0,5.0,819.0,37.0,23.0,4.0,125.0,93.0,31.0,6.0,1.0,22.0,1.0,3.0,6.0,5000000.0,215.0,22.0,188.0,235,44,False,False,False,True
28.0,2016.0,1.0,0.0,0.8,0.2,7.0,2.0,1112.0,1217.0,4.0,3.0,1.0,51.0,1476.0,11.0,6.0,2.0,974.0,26.0,39.0,4.0,140.0,76.0,45.0,3.0,1.0,24.0,0.0,4.0,1.0,1200000.0,38.0,6.0,185.0,498,2,False,False,False,True
29.0,2014.0,0.0,0.0,1.6,0.4,15.0,2.0,1632.0,1744.0,9.0,11.0,2.0,158.0,1881.0,46.0,2.0,5.0,1483.0,19.0,9.0,6.0,64.0,103.0,30.0,3.0,0.0,17.0,0.0,1.0,11.0,28000000.0,112.0,23.0,188.0,5,20,False,False,False,True
29.0,2013.0,2.0,4.0,3.0,4.6,38.0,8.0,670.0,970.0,57.0,19.0,4.0,104.0,1148.0,29.0,14.0,22.0,676.0,24.0,8.0,26.0,17.0,100.0,13.0,7.0,0.0,28.0,4.0,4.0,171.0,18000000.0,0.0,0.0,178.0,416,5,False,True,False,True
28.0,2013.0,3.0,0.0,2.7,1.6,17.0,7.0,929.0,1046.0,16.0,4.0,1.0,75.0,1271.0,36.0,21.0,19.0,925.0,47.0,20.0,15.0,32.0,112.0,25.0,1.0,0.0,20.0,2.0,1.0,10.0,6000000.0,0.0,0.0,183.0,198,4,False,False,True,False
21.0,2011.0,1.0,0.0,0.9,0.4,12.0,4.0,2013.0,2132.0,8.0,13.0,2.0,131.0,2314.0,9.0,1.0,2.0,1847.0,38.0,21.0,6.0,63.0,115.0,45.0,6.0,0.0,22.0,0.0,5.0,3.0,25000000.0,0.0,0.0,186.0,12,5,False,False,True,False
31.0,2006.0,0.0,1.0,0.1,0.6,5.0,1.0,942.0,1201.0,10.0,17.0,6.0,109.0,1451.0,21.0,8.0,7.0,886.0,42.0,27.0,21.0,95.0,98.0,33.0,0.0,0.0,19.0,0.0,5.0,22.0,1500000.0,56.0,7.0,187.0,65,10,False,False,False,True
22.0,2005.0,7.0,4.0,8.4,5.5,62.0,20.0,367.0,612.0,35.0,26.0,11.0,43.0,959.0,79.0,39.0,32.0,577.0,35.0,11.0,22.0,51.0,92.0,45.0,3.0,0.0,16.0,1.0,3.0,88.0,28000000.0,204.0,23.0,177.0,99,66,True,False,True,False
21.0,2004.0,4.0,0.0,5.3,1.8,32.0,13.0,251.0,336.0,16.0,5.0,1.0,18.0,515.0,28.0,9.0,33.0,408.0,3.0,2.0,6.0,6.0,35.0,31.0,2.0,0.0,17.0,4.0,3.0,8.0,35000000.0,118.0,18.0,191.0,9,21,True,False,True,False
27.0,2002.0,2.0,2.0,0.6,1.6,20.0,5.0,921.0,1157.0,16.0,16.0,11.0,62.0,1419.0,51.0,11.0,14.0,842.0,36.0,22.0,45.0,71.0,95.0,9.0,8.0,1.0,26.0,0.0,5.0,71.0,5000000.0,0.0,0.0,173.0,30,2,False,False,True,False
30.0,2001.0,1.0,4.0,0.9,2.7,17.0,3.0,780.0,1031.0,24.0,28.0,22.0,61.0,1241.0,52.0,18.0,10.0,703.0,35.0,26.0,29.0,49.0,92.0,21.0,8.0,1.0,25.0,1.0,2.0,106.0,3500000.0,27.0,4.0,170.0,82,2,False,False,True,False
29.0,1999.0,0.0,1.0,0.4,0.2,5.0,1.0,1250.0,1362.0,2.0,0.0,0.0,64.0,1582.0,3.0,2.0,3.0,1094.0,26.0,27.0,4.0,115.0,78.0,38.0,5.0,0.0,13.0,0.0,1.0,0.0,20000000.0,199.0,29.0,185.0,10,3,False,False,False,True
23.0,1997.0,4.0,4.0,3.3,3.4,27.0,9.0,410.0,597.0,26.0,13.0,7.0,41.0,814.0,71.0,22.0,30.0,526.0,37.0,7.0,25.0,35.0,83.0,9.0,5.0,0.0,28.0,9.0,1.0,85.0,4000000.0,77.0,8.0,178.0,80,2,False,True,False,True
22.0,1996.0,5.0,5.0,4.2,3.5,54.0,19.0,497.0,705.0,40.0,29.0,8.0,69.0,1064.0,118.0,68.0,46.0,767.0,28.0,7.0,36.0,9.0,96.0,11.0,1.0,0.0,17.0,5.0,5.0,107.0,70000000.0,122.0,24.0,181.0,52,3,True,False,False,True
